recall,precision
1.0,0.6140882673553021
1.0,0.6141491284323441
1.0,0.614181353886696
1.0,0.6142171639136849
1.0,0.6142529781167457
1.0,0.6143138718481025
1.0,0.6143461145939642
1.0,0.6143891101870375
1.0,0.6144213608314767
1.0,0.6144536148619091
1.0,0.6144858722788679
1.0,0.6145181330828866
1.0,0.6145503972744986
1.0,0.6145826648542375
1.0,0.6146149358226372
1.0,0.6146472101802312
1.0,0.6146794879275537
1.0,0.6147117690651386
1.0,0.6147655784964811
1.0,0.6147978686773777
1.0,0.6148301622504961
1.0,0.6148624592163706
1.0,0.6148947595755361
1.0,0.6149342424012468
1.0,0.6149773203579706
1.0,0.6150204043505929
1.0,0.6150814503415659
1.0,0.6151317326108282
1.0,0.6151676535510319
1.0,0.6152179499159036
1.0,0.6152646610481314
1.0,0.615325755540239
1.0,0.6153724830450554
1.0,0.6154767469034821
1.0,0.6155091118369159
1.0,0.6155522703767113
1.0,0.6155954349693502
1.0,0.6156314100878346
1.0,0.6156673894113041
1.0,0.615699774398298
1.0,0.6157393606761472
1.0,0.6157717532353664
1.0,0.6158149486163236
1.0,0.6158473491292377
1.0,0.6158797530517749
1.0,0.6159121603844737
1.0,0.6159445711278723
1.0,0.6159769852825092
1.0,0.6160094028489229
1.0,0.6160418238276522
1.0,0.6160742482192357
1.0,0.6161066760242127
1.0,0.6161391072431218
1.0,0.6161715418765025
1.0,0.6162039799248938
1.0,0.6162364213888353
1.0,0.6162688662688662
1.0,0.6163013145655264
1.0,0.6163337662793555
1.0,0.6163662214108933
1.0,0.6163986799606797
1.0,0.6164311419292549
1.0,0.6164636073171588
1.0,0.616496076124932
1.0,0.6165285483531147
1.0,0.6165610240022474
1.0,0.616593503072871
1.0,0.6166259855655258
1.0,0.616658471480753
1.0,0.6166909608190935
1.0,0.6167234535810882
1.0,0.6167559497672784
1.0,0.6167884493782055
1.0,0.6168209524144109
1.0,0.6168534588764361
1.0,0.6168859687648226
1.0,0.6169184820801125
1.0,0.6169509988228473
1.0,0.6169835189935693
1.0,0.6170160425928204
1.0,0.6170485696211429
1.0,0.6170847147861336
1.0,0.6171172490553879
1.0,0.6171497867554014
1.0,0.6171823278867167
1.0,0.6172148724498764
1.0,0.6172474204454236
1.0,0.6172799718739014
1.0,0.6173125267358527
1.0,0.617345085031821
1.0,0.6173776467623496
1.0,0.617410211927982
1.0,0.6174427805292618
1.0,0.6174753525667327
1.0,0.6175079280409386
1.0,0.6175405069524234
1.0,0.6175730893017312
1.0,0.6176056750894061
1.0,0.6176382643159926
1.0,0.6176708569820348
1.0,0.6177034530880775
1.0,0.6177360526346652
1.0,0.6177686556223427
1.0,0.617801262051655
1.0,0.6178338719231469
1.0,0.6178664852373635
1.0,0.6178991019948501
1.0,0.617931722196152
1.0,0.6179643458418147
1.0,0.6179969729323838
1.0,0.6180296034684047
1.0,0.6180622374504235
1.0,0.6180948748789862
1.0,0.6181275157546384
1.0,0.6181637874377993
1.0,0.6181964355924345
1.0,0.6182290871958591
1.0,0.6182617422486193
1.0,0.6182944007512619
1.0,0.6183270627043335
1.0,0.618359728108381
1.0,0.6183923969639513
1.0,0.6184250692715916
1.0,0.618457745031849
1.0,0.6184904242452708
1.0,0.6185231069124045
1.0,0.6185557930337976
1.0,0.6185884826099977
1.0,0.6186211756415526
1.0,0.6186538721290102
1.0,0.6186865720729187
1.0,0.6187192754738258
1.0,0.61875198233228
1.0,0.6187846926488296
1.0,0.6188174064240232
1.0,0.6188501236584091
1.0,0.6188828443525362
1.0,0.6189155685069532
1.0,0.6189482961222091
1.0,0.6189810271988531
1.0,0.619013761737434
1.0,0.6190464997385015
1.0,0.6190792412026045
1.0,0.619111986130293
1.0,0.6191447345221163
1.0,0.6191774863786242
1.0,0.6192102417003668
1.0,0.6192430004878937
1.0,0.6192757627417553
1.0,0.6193085284625017
1.0,0.6193412976506831
1.0,0.6193740703068502
1.0,0.6194068464315533
1.0,0.6194396260253433
1.0,0.6194724090887708
1.0,0.6195051956223867
1.0,0.6195379856267422
1.0,0.6195707791023884
1.0,0.6196035760498765
1.0,0.6196363764697579
1.0,0.619669180362584
1.0,0.6197019877289065
1.0,0.6197347985692772
1.0,0.6197676128842476
1.0,0.6198004306743702
1.0,0.6198332519401967
1.0,0.6198660766822793
1.0,0.6198989049011704
1.0,0.6199317365974225
1.0,0.6199645717715879
1.0,0.6199974104242196
1.0,0.6200302525558701
1.0,0.6200630981670924
1.0,0.6200959472584395
1.0,0.6201287998304645
1.0,0.6201616558837207
1.0,0.6201945154187616
1.0,0.6202273784361403
1.0,0.6202602449364107
1.0,0.6202931149201265
1.0,0.6203259883878414
1.0,0.6203588653401094
1.0,0.6203917457774847
1.0,0.6204246297005213
1.0,0.6204575171097735
1.0,0.6204904080057958
1.0,0.6205233023891429
1.0,0.6205562002603691
1.0,0.6205891016200294
1.0,0.6206220064686787
1.0,0.620654914806872
1.0,0.6206878266351643
1.0,0.6207207419541111
1.0,0.6207536607642674
1.0,0.620786583066189
1.0,0.620826826177918
1.0,0.620859756241307
1.0,0.6208926897982519
1.0,0.6209256268493086
1.0,0.6209585673950333
1.0,0.6209915114359821
1.0,0.6210244589727113
1.0,0.6210574100057775
1.0,0.6210903645357372
1.0,0.6211233225631471
1.0,0.6211562840885639
1.0,0.6211892491125447
1.0,0.6212222176356463
1.0,0.6212551896584261
1.0,0.6212881651814413
1.0,0.6213211442052492
1.0,0.6213541267304074
1.0,0.6213871127574735
1.0,0.6214201022870053
1.0,0.6214530953195606
1.0,0.6214860918556975
1.0,0.621519091895974
1.0,0.6215520954409482
1.0,0.6215851024911788
1.0,0.621618113047224
1.0,0.6216511271096424
1.0,0.6216841446789928
1.0,0.6217171657558338
1.0,0.6217501903407247
1.0,0.6217832184342242
1.0,0.6218162500368917
1.0,0.6218492851492863
1.0,0.6218823237719676
1.0,0.6219153659054951
1.0,0.6219484115504283
1.0,0.6219814607073272
1.0,0.6220145133767514
1.0,0.6220475695592612
1.0,0.6220806292554165
1.0,0.6221136924657777
1.0,0.6221467591909051
1.0,0.6221798294313591
1.0,0.6222129031877004
1.0,0.6222459804604897
1.0,0.6222864130145846
1.0,0.622319498103711
1.0,0.622352586711093
1.0,0.6223856788372918
1.0,0.6224187744828686
1.0,0.6224702635948404
1.0,0.6225033682369348
1.0,0.6225364764004042
1.0,0.6225695880858105
1.0,0.6226027032937158
1.0,0.622635822024682
1.0,0.6226689442792716
1.0,0.6227020700580468
1.0,0.6227351993615701
1.0,0.6227683321904042
1.0,0.6228014685451116
1.0,0.6228346084262555
1.0,0.6228677518343986
1.0,0.622900898770104
1.0,0.6229340492339351
1.0,0.622967203226455
1.0,0.6230003607482273
1.0,0.6230335217998155
1.0,0.6230666863817832
1.0,0.6230998544946944
1.0,0.6231330261391128
1.0,0.6231662013156026
1.0,0.623199380024728
1.0,0.6232325622670531
1.0,0.6232657480431426
1.0,0.6232989373535607
1.0,0.6233321301988722
1.0,0.6233653265796418
1.0,0.6233985264964346
1.0,0.6234317299498153
1.0,0.6234649369403493
1.0,0.6234981474686017
1.0,0.6235313615351378
1.0,0.6235645791405232
1.0,0.6235978002853236
1.0,0.6236310249701046
1.0,0.623664253195432
1.0,0.6236974849618718
1.0,0.6237307202699902
1.0,0.6237639591203534
1.0,0.6237972015135276
1.0,0.6238304474500793
1.0,0.6238636969305752
1.0,0.6238969499555819
1.0,0.6239302065256661
1.0,0.623963466641395
1.0,0.6239967303033355
1.0,0.6240299975120547
1.0,0.62406326826812
1.0,0.6240965425720989
1.0,0.6241298204245588
1.0,0.6241631018260674
1.0,0.6242000853242321
1.0,0.6242333742200415
1.0,0.6242666666666666
1.0,0.6242999626646755
1.0,0.6243332622146363
1.0,0.6243665653171174
1.0,0.6243998719726875
1.0,0.6244331821819151
1.0,0.6244664959453692
1.0,0.6244998132636184
1.0,0.6245331341372319
1.0,0.6245664585667787
1.0,0.6245997865528282
1.0,0.6246331180959496
1.0,0.6246664531967125
1.0,0.6246997918556866
1.0,0.6247331340734416
1.0,0.6247664798505471
1.0,0.6247998291875734
1.0,0.6248331820850905
1.0,0.6248665385436686
1.0,0.6248998985638781
1.0,0.6249332621462894
1.0,0.6249666292914731
1.0,0.625
1.0,0.6250370827449537
1.0,0.6250704609779687
1.0,0.6251075520848787
1.0,0.6251409378449269
1.0,0.6251743271713005
1.0,0.6252077200645713
1.0,0.6252411165253106
1.0,0.6252745165540902
1.0,0.6253079201514818
1.0,0.6253413273180577
1.0,0.6253747380543897
1.0,0.6254081523610501
1.0,0.6254415702386112
1.0,0.6254749916876454
1.0,0.6255084167087255
1.0,0.6255418453024238
1.0,0.6255752774693136
1.0,0.6256087132099675
1.0,0.6256421525249586
1.0,0.6256755954148602
1.0,0.6257090418802455
1.0,0.6257424919216878
1.0,0.6257759455397611
1.0,0.6258094027350387
1.0,0.6258428635080945
1.0,0.6258763278595023
1.0,0.6259097957898364
1.0,0.6259432672996709
1.0,0.6259767423895798
1.0,0.6260102210601378
1.0,0.6260437033119195
1.0,0.6260771891454993
1.0,0.6261106785614521
1.0,0.6261441715603528
1.0,0.6261813902064981
1.0,0.6262186132775347
1.0,0.626252117825402
1.0,0.6262856259586459
1.0,0.6263191376778421
1.0,0.626352652983566
1.0,0.6263861718763936
1.0,0.6264196943569007
1.0,0.6264532204256635
1.0,0.626486750083258
1.0,0.6265202833302606
1.0,0.6265538201672476
1.0,0.6265873605947956
1.0,0.6266209046134812
1.0,0.6266544522238812
1.0,0.6266880034265726
1.0,0.6267215582221323
1.0,0.6267551166111376
1.0,0.6267886785941655
1.0,0.6268222441717938
1.0,0.6268558133445996
1.0,0.6268893861131608
1.0,0.6269229624780551
1.0,0.6269565424398605
1.0,0.6269901259991548
1.0,0.6270237131565164
1.0,0.6270573039125232
1.0,0.627090898267754
1.0,0.6271244962227871
1.0,0.6271580977782011
1.0,0.6271917029345748
1.0,0.6272290462212643
1.0,0.6272626589815653
1.0,0.6272962753446274
1.0,0.6273298953110299
1.0,0.6273672550560995
1.0,0.6274008826314567
1.0,0.6274345138119573
1.0,0.6274681485981809
1.0,0.6275017869907077
1.0,0.6275354289901174
1.0,0.6275690745969904
1.0,0.6276027238119068
1.0,0.6276363766354472
1.0,0.627670033068192
1.0,0.6277036931107218
1.0,0.6277373567636175
1.0,0.62777102402746
1.0,0.6278046949028302
1.0,0.6278383693903093
1.0,0.6278720474904786
1.0,0.6279057292039196
1.0,0.6279394145312137
1.0,0.6279731034729426
1.0,0.6280067960296879
1.0,0.6280404922020317
1.0,0.628074191990556
1.0,0.628107895395843
1.0,0.6281416024184748
1.0,0.628175313059034
1.0,0.6282090273181029
1.0,0.6282427451962643
1.0,0.628276466694101
1.0,0.6283101918121958
1.0,0.6283439205511318
1.0,0.6283776529114921
1.0,0.62841138889386
1.0,0.6284488775674563
1.0,0.6284826211982006
1.0,0.6285201183714381
1.0,0.6285538696531602
1.0,0.628587624559938
1.0,0.6286213830923554
1.0,0.6286551452509966
1.0,0.628688911036446
1.0,0.628722680449288
1.0,0.6287564534901071
1.0,0.6287939833467634
1.0,0.6288277640485656
1.0,0.6288615483801644
1.0,0.6288953363421449
1.0,0.6289291279350921
1.0,0.6289629231595916
1.0,0.6289967220162287
1.0,0.6290305245055889
1.0,0.6290643306282582
1.0,0.6290981403848221
1.0,0.6291319537758667
1.0,0.6291657708019781
1.0,0.6291995914637424
1.0,0.6292334157617461
1.0,0.6292672436965755
1.0,0.6293010752688172
1.0,0.629334910479058
1.0,0.6293725094246061
1.0,0.6294101128630408
1.0,0.6294477207951673
1.0,0.6294815717768536
1.0,0.6295154263996702
1.0,0.6295568092176034
1.0,0.6295906719339243
1.0,0.6296245382932689
1.0,0.6296584082962254
1.0,0.6296922819433818
1.0,0.6297299236038879
1.0,0.6297638049462867
1.0,0.6297976899347155
1.0,0.629831578569763
1.0,0.6298654708520179
1.0,0.629899366782069
1.0,0.6299332663605052
1.0,0.6299671695879155
1.0,0.6300010764648893
1.0,0.6300349869920158
1.0,0.6300689011698845
1.0,0.6301028189990848
1.0,0.6301367404802067
1.0,0.6301706656138399
1.0,0.6302045944005743
1.0,0.630238526841
1.0,0.6302724629357074
1.0,0.6303064026852866
1.0,0.6303403460903282
1.0,0.6303742931514227
1.0,0.630408243869161
1.0,0.6304421982441336
1.0,0.6304761562769319
1.0,0.6305101179681468
1.0,0.6305440833183695
1.0,0.6305780523281915
1.0,0.6306120249982041
1.0,0.6306460013289992
1.0,0.6306799813211681
1.0,0.6307139649753031
1.0,0.630747952291996
1.0,0.6307819432718389
1.0,0.6308159379154241
1.0,0.6308499362233441
1.0,0.6308839381961912
1.0,0.6309179438345581
1.0,0.6309519531390376
1.0,0.6309859661102226
1.0,0.6310199827487062
1.0,0.6310577833155618
1.0,0.6310918076980679
1.0,0.6311258357497184
1.0,0.6311598674711066
1.0,0.6311939028628264
1.0,0.6312279419254714
1.0,0.6312619846596357
1.0,0.6312960310659131
1.0,0.6313338647137438
1.0,0.6313679188742118
1.0,0.6314019767086423
1.0,0.6314360382176295
1.0,0.6314701034017683
1.0,0.6315041722616536
1.0,0.6315382447978802
1.0,0.6315723210110433
1.0,0.6316064009017381
1.0,0.63164048447056
1.0,0.6316783594171613
1.0,0.6317124507528739
1.0,0.6317465457685665
1.0,0.6317806444648351
1.0,0.6318185362225834
1.0,0.6318526426909143
1.0,0.631886752841676
1.0,0.6319208666754645
1.0,0.6319549841928769
1.0,0.6319891053945095
1.0,0.6320232302809592
1.0,0.632057358852823
1.0,0.6320914911106977
1.0,0.6321256270551808
1.0,0.6321597666868696
1.0,0.6321939100063613
1.0,0.6322280570142536
1.0,0.6322622077111442
1.0,0.632296362097631
1.0,0.6323305201743118
1.0,0.6323646819417849
1.0,0.6323988474006483
1.0,0.6324330165515005
1.0,0.6324671893949401
1.0,0.6325013659315654
1.0,0.6325355461619752
1.0,0.6325697300867685
1.0,0.6326039177065443
1.0,0.6326381090219017
1.0,0.6326723040334399
1.0,0.6327065027417582
1.0,0.6327407051474563
1.0,0.6327749112511337
1.0,0.6328091210533904
1.0,0.632843334554826
1.0,0.6328775517560407
1.0,0.6329117726576347
1.0,0.6329459972602082
1.0,0.6329802255643615
1.0,0.6330144575706955
1.0,0.6330486932798106
1.0,0.6330829326923076
1.0,0.6331171758087877
1.0,0.6331514226298518
1.0,0.6331856731561011
1.0,0.6332199273881368
1.0,0.6332541853265606
1.0,0.6332884469719741
1.0,0.6333227123249788
1.0,0.6333569813861767
1.0,0.6333912541561698
1.0,0.6334255306355601
1.0,0.63345981082495
1.0,0.6334940947249417
1.0,0.6335283823361378
1.0,0.633562673659141
1.0,0.6335969686945538
1.0,0.6336312674429795
1.0,0.6336655699050209
1.0,0.6336998760812811
1.0,0.6337341859723634
1.0,0.6337684995788714
1.0,0.6338028169014085
1.0,0.6338371379405784
1.0,0.6338714626969848
1.0,0.6339057911712319
1.0,0.6339401233639236
1.0,0.6339744592756641
1.0,0.6340087989070577
1.0,0.6340431422587091
1.0,0.6340774893312227
1.0,0.6341118401252032
1.0,0.6341461946412554
1.0,0.6341805528799845
1.0,0.6342149148419957
1.0,0.6342492805278939
1.0,0.6342836499382846
1.0,0.6343180230737735
1.0,0.6343523999349661
1.0,0.6343867805224681
1.0,0.6344211648368855
1.0,0.6344555528788244
1.0,0.6344899446488909
1.0,0.6345243401476913
1.0,0.634558739375832
1.0,0.6345931423339196
1.0,0.6346275490225609
1.0,0.6346619594423626
1.0,0.6346963735939317
1.0,0.6347307914778753
1.0,0.6347652130948005
1.0,0.6347996384453148
1.0,0.6348340675300257
1.0,0.6348685003495408
1.0,0.6349029369044678
1.0,0.6349373771954145
1.0,0.634971821222989
1.0,0.6350062689877995
1.0,0.6350407204904543
1.0,0.6350751757315618
1.0,0.6351096347117303
1.0,0.6351440974315687
1.0,0.6351785638916859
1.0,0.6352130340926906
1.0,0.635247508035192
1.0,0.6352819857197993
1.0,0.6353164671471218
1.0,0.635350952317769
1.0,0.6353854412323504
1.0,0.6354199338914759
1.0,0.6354544302957552
1.0,0.6354889304457984
1.0,0.6355234343422156
1.0,0.6355579419856171
1.0,0.6355924533766132
1.0,0.6356269685158145
1.0,0.6356614874038317
1.0,0.6356998461213529
1.0,0.6357343729255428
1.0,0.6357689034804492
1.0,0.6358034377866834
1.0,0.6358379758448566
1.0,0.6358725176555804
1.0,0.6359070632194662
1.0,0.635941612537126
1.0,0.6359761656091716
1.0,0.6360107224362148
1.0,0.636045283018868
1.0,0.6360798473577433
1.0,0.636114415453453
1.0,0.63614898730661
1.0,0.6361835629178266
1.0,0.6362181422877159
1.0,0.6362527254168906
1.0,0.6362873123059639
1.0,0.636321902955549
1.0,0.6363564973662591
1.0,0.6363910955387079
1.0,0.6364256974735087
1.0,0.6364603031712754
1.0,0.636494912632622
1.0,0.6365295258581622
1.0,0.6365641428485105
1.0,0.6365987636042808
1.0,0.6366333881260878
1.0,0.6366680164145458
1.0,0.6367026484702697
1.0,0.6367372842938741
1.0,0.636771923885974
1.0,0.6368065672471845
1.0,0.6368412143781209
1.0,0.6368758652793983
1.0,0.6369105199516324
1.0,0.6369451783954387
1.0,0.636979840611433
1.0,0.637014506600231
1.0,0.637049176362449
1.0,0.6370838498987028
1.0,0.6371185272096089
1.0,0.6371532082957838
1.0,0.6371878931578439
1.0,0.6372225817964058
1.0,0.6372572742120863
1.0,0.6372919704055027
1.0,0.6373266703772718
1.0,0.6373613741280107
1.0,0.637396081658337
1.0,0.6374307929688682
1.0,0.6374655080602217
1.0,0.6375002269330154
1.0,0.6375349495878672
1.0,0.637569676025395
1.0,0.6376044062462172
1.0,0.6376391402509518
1.0,0.6378360377815452
1.0,0.6378707970281742
1.0,0.6379055600634606
1.0,0.6379403268880236
1.0,0.6379750975024829
1.0,0.6380098719074584
1.0,0.6383655611642014
1.0,0.6384003781497327
1.0,0.6384351989333656
1.0,0.6384700235157216
1.0,0.6385048518974222
1.0,0.6387603761801105
1.0,0.6387952362472107
1.0,0.6388301001194642
1.0,0.6388649677974941
1.0,0.6388998392819237
1.0,0.6389657180289686
1.0,0.6390006005131658
1.0,0.6390354868061875
1.0,0.6390742538218879
1.0,0.6391091481578102
1.0,0.6391440463044982
1.0,0.6391789482625764
1.0,0.6392138540326691
1.0,0.639248763615401
1.0,0.6392836770113965
1.0,0.6393185942212809
1.0,0.6393535152456787
1.0,0.6393884400852153
1.0,0.639423368740516
1.0,0.6394583012122058
1.0,0.6394932375009106
1.0,0.6395281776072558
1.0,0.6395631215318673
1.0,0.6395980692753711
1.0,0.6396369045811956
1.0,0.6396718603888613
1.0,0.6397068200173673
1.0,0.6397417834673403
1.0,0.6397767507394069
1.0,0.6398117218341938
1.0,0.6398466967523277
1.0,0.6398816754944361
1.0,0.6399166580611457
1.0,0.6399516444530842
1.0,0.6399866346708788
1.0,0.6400216287151571
1.0,0.6400566265865469
1.0,0.6400916282856761
1.0,0.6401266338131726
1.0,0.6401616431696645
1.0,0.6401966563557803
1.0,0.6402316733721481
1.0,0.6402666942193967
1.0,0.6403017188981547
1.0,0.6403367474090509
1.0,0.6403717797527142
1.0,0.6404068159297738
1.0,0.6404418559408589
1.0,0.6404768997865989
1.0,0.6405119474676233
1.0,0.6405469989845617
1.0,0.6405820543380439
1.0,0.6406171135286999
1.0,0.6406521765571597
1.0,0.6406872434240535
1.0,0.6407223141300117
1.0,0.6407573886756647
1.0,0.6407924670616431
1.0,0.6408275492885777
1.0,0.6408626353570994
1.0,0.6408977252678392
1.0,0.6409328190214283
1.0,0.640967916618498
1.0,0.6410030180596797
1.0,0.6410381233456051
1.0,0.6410732324769056
1.0,0.6411083454542135
1.0,0.6411434622781605
1.0,0.6411785829493789
1.0,0.6412137074685008
1.0,0.6412488358361588
1.0,0.6412839680529853
1.0,0.641319104119613
1.0,0.641354244036675
1.0,0.6413893878048038
1.0,0.6414245354246328
1.0,0.6414596868967953
1.0,0.6414948422219245
1.0,0.6415300014006541
1.0,0.6415651644336176
1.0,0.6416003313214488
1.0,0.6416355020647818
1.0,0.6416706766642505
1.0,0.6417058551204893
1.0,0.6417410374341324
1.0,0.6417762236058143
1.0,0.6418114136361698
1.0,0.6418466075258334
1.0,0.6418818052754404
1.0,0.6419170068856255
1.0,0.641952212357024
1.0,0.6419874216902713
1.0,0.6420226348860029
1.0,0.6420578519448541
1.0,0.6420930728674611
1.0,0.6421282976544594
1.0,0.6421635263064853
1.0,0.6421987588241749
1.0,0.6422339952081644
1.0,0.6422692354590903
1.0,0.6423044795775893
1.0,0.642339727564298
1.0,0.6423749794198533
1.0,0.6424102351448921
1.0,0.6424494127117714
1.0,0.6424846766078126
1.0,0.6425199443753202
1.0,0.6425552160149317
1.0,0.6425904915272848
1.0,0.6426257709130172
1.0,0.6426688954233214
1.0,0.6427081045464529
1.0,0.6427433968480588
1.0,0.64277869302581
1.0,0.6428296832380382
1.0,0.6428649888934996
1.0,0.6429002984273064
1.0,0.6429356118400976
1.0,0.6429709291325126
1.0,0.6430062503051907
1.0,0.6430455006043144
1.0,0.6430808299707593
1.0,0.6431161632194574
1.0,0.6431515003510486
1.0,0.6431868413661729
1.0,0.6432221862654708
1.0,0.6432575350495824
1.0,0.6432928877191483
1.0,0.6433282442748092
1.0,0.6433636047172059
1.0,0.6433989690469792
1.0,0.6434382673067761
1.0,0.6434736398453391
1.0,0.6435090162732737
1.0,0.6435443965912214
1.0,0.643579780799824
1.0,0.6436151688997233
1.0,0.6436505608915609
1.0,0.6436859567759793
1.0,0.6437213565536205
1.0,0.643756760225127
1.0,0.6437921677911411
1.0,0.6438275792523056
1.0,0.6438629946092632
1.0,0.643898413862657
1.0,0.6439338370131299
1.0,0.6439692640613252
1.0,0.6440046950078862
1.0,0.6440401298534564
1.0,0.6440755685986794
1.0,0.644111011244199
1.0,0.6441464577906593
1.0,0.6441819082387041
1.0,0.6442173625889778
1.0,0.6442528208421245
1.0,0.644288282998789
1.0,0.6443237490596158
1.0,0.6443592190252495
1.0,0.6443946928963353
1.0,0.644430170673518
1.0,0.644465652357443
1.0,0.6445011379487556
1.0,0.6445366274481011
1.0,0.6445721208561254
1.0,0.6446076181734741
1.0,0.6446431194007931
1.0,0.6446786245387285
1.0,0.6447141335879264
1.0,0.6447496465490333
1.0,0.6447851634226955
1.0,0.6448206842095598
1.0,0.6448562089102728
1.0,0.6448917375254817
1.0,0.6449272700558331
1.0,0.644970704021845
1.0,0.6450062452548309
1.0,0.6450417904050455
1.0,0.6450773394731363
1.0,0.6451128924597512
1.0,0.6451484493655382
1.0,0.6451840101911452
1.0,0.6452195749372206
1.0,0.6452551436044126
1.0,0.6452907161933698
1.0,0.6453262927047407
1.0,0.6453618731391745
1.0,0.6453974574973197
1.0,0.6454330457798255
1.0,0.6454686379873412
1.0,0.6455042341205162
1.0,0.6455398341799998
1.0,0.6455754381664419
1.0,0.6456110460804922
1.0,0.6456466579228006
1.0,0.6456822736940173
1.0,0.6457178933947924
1.0,0.6457535170257762
1.0,0.6457891445876194
1.0,0.6458247760809726
1.0,0.6458604115064865
1.0,0.6458960508648122
1.0,0.6459316941566007
1.0,0.6459673413825032
1.0,0.6460029925431711
0.9999905073805117,0.6460325150401992
0.9999905073805117,0.6460681737338551
0.9999905073805117,0.6461038363641939
0.9999905073805117,0.6461395029318678
0.9999905073805117,0.6461751734375287
0.9999905073805117,0.646210847881829
0.9999905073805117,0.6462465262654209
0.9999905073805117,0.646282208588957
0.9999905073805117,0.6463178948530901
0.9999905073805117,0.6463535850584727
0.9999905073805117,0.6463892792057581
0.9999905073805117,0.646424977295599
0.9999905073805117,0.646460679328649
0.9999905073805117,0.6464963853055613
0.9999905073805117,0.6465320952269896
0.9999905073805117,0.6465678090935874
0.9999905073805117,0.6466035269060085
0.9999905073805117,0.646639248664907
0.9999905073805117,0.6466749743709369
0.9999905073805117,0.6467107040247526
0.9999905073805117,0.6467464376270083
0.9999905073805117,0.6467821751783587
0.9999905073805117,0.6468179166794584
0.9999905073805117,0.6468536621309623
0.9999905073805117,0.6468894115335253
