recall,precision
1.0,0.8595522120139036
1.0,0.8598749510252057
1.0,0.8601979324873843
1.0,0.8605211566737461
1.0,0.8608727629320913
1.0,0.861499333502343
1.0,0.8618446887885333
1.0,0.8621691519486684
1.0,0.8624938595054855
1.0,0.9036904230861613
1.0,0.9041557951112332
1.0,0.9045129050538354
1.0,0.9048702971997938
1.0,0.9052435293713265
1.0,0.9056014992349087
1.0,0.9059597523219814
1.0,0.9063182889688043
1.0,0.90667710951217
1.0,0.9075597673917726
1.0,0.9079352219741956
1.0,0.9082953242341418
1.0,0.9087105789800566
0.9999810147610233,0.9090618824483737
0.999971522141535,0.9094142530323305
0.999971522141535,0.9097755399908454
0.999971522141535,0.9101764329779329
0.999971522141535,0.9105383258998029
0.999971522141535,0.9109005067187798
0.999971522141535,0.9112629757785468
0.9999620295220466,0.9118774941352654
0.9999620295220466,0.9122407447499459
0.9999620295220466,0.9126042848850808
0.9999620295220466,0.9129681148869417
0.9999620295220466,0.9133955900077171
0.9999620295220466,0.9139265325953047
0.9999620295220466,0.9142993533828061
0.9999620295220466,0.914775737050063
0.9999620295220466,0.9151810536558243
0.9999620295220466,0.9156265211042347
0.9999620295220466,0.9161281906335609
0.9999620295220466,0.9165985068652872
0.9999620295220466,0.9170453556193958
0.9999620295220466,0.917412736013377
0.9999620295220466,0.9178683767982085
0.9999620295220466,0.9182604299238132
0.9999620295220466,0.9186608295252381
0.9999620295220466,0.9190535600554882
0.9999620295220466,0.9194225515610135
0.9999620295220466,0.9197918394789002
0.9999620295220466,0.9202257300848234
0.9999620295220466,0.9206841700461474
0.9999620295220466,0.9210625256844075
0.9999620295220466,0.9214814944408968
0.9999620295220466,0.921852438501457
0.9999620295220466,0.922223681330707
0.9999620295220466,0.9226113840791053
0.9999620295220466,0.9229832385591995
0.9999620295220466,0.9233553929087961
0.9999620295220466,0.9237359476665673
0.9999620295220466,0.9241168162398786
0.9999620295220466,0.9245061127054756
0.9999620295220466,0.9248876167731966
0.9999620295220466,0.9252613087395696
0.9999430442830699,0.9256177287265825
0.9999430442830699,0.9260001582320209
0.9999430442830699,0.9263829038782869
0.9999430442830699,0.9267578125
0.9999430442830699,0.9271411848578998
0.9999430442830699,0.9275738790461766
0.9999430442830699,0.9279497524621646
0.9999430442830699,0.9283259306260575
0.9999430442830699,0.9287024139086276
0.9999430442830699,0.9290792026812489
0.9999430442830699,0.9294644984249953
0.9999430442830699,0.9298419059556701
0.9999430442830699,0.9302278346873896
0.9999430442830699,0.930638749006096
0.9999430442830699,0.9310335684361245
0.9999430442830699,0.9314122515385159
0.9999430442830699,0.9317912428129146
0.9999430442830699,0.9321705426356589
0.9999430442830699,0.9325584071814939
0.9999430442830699,0.9329383319605707
0.9999430442830699,0.9333268358378225
0.9999430442830699,0.933732216460577
0.9999430442830699,0.9341130984579096
0.9999430442830699,0.9345025815723639
0.9999430442830699,0.9348923896161526
0.9999430442830699,0.935315740872283
0.9999430442830699,0.9357311635013413
0.9999335516635816,0.9361380683232021
0.9999335516635816,0.9365708798634327
0.9999335516635816,0.936970753575749
0.9999335516635816,0.9374043355996156
0.9999335516635816,0.9377965724460271
0.9999335516635816,0.9382058498699634
0.9999335516635816,0.9386405759908754
0.9999240590440932,0.939024933809961
0.9999240590440932,0.9394520450207802
0.9999240590440932,0.9399047041187808
0.9999145664246049,0.9404664119138603
0.9999145664246049,0.9408948397988441
0.9999050738051165,0.9413399583553026
0.9999050738051165,0.9417776069094388
0.9999050738051165,0.9422409474738801
0.9999050738051165,0.9426372544632869
0.9999050738051165,0.9432619032694254
0.9999050738051165,0.9438366352158992
0.9999050738051165,0.9443020045182343
0.9998955811856282,0.9447758115004798
0.9998955811856282,0.9451742579232619
0.9998955811856282,0.9455645523258945
0.9998955811856282,0.9459551691931891
0.9998765959466515,0.946336642558735
0.9998671033271631,0.9467274263423754
0.9998671033271631,0.9471190159335323
0.9998576107076748,0.9475019340445819
0.9998291328492097,0.9478671706263498
0.9998291328492097,0.9482597187460612
0.9998291328492097,0.94865259213892
0.9998291328492097,0.9490457912093853
0.9998196402297214,0.9494303021561982
0.9997911623712563,0.9498056615173732
0.9997721771322796,0.950181788656027
0.9997721771322796,0.950576279141132
0.9997721771322796,0.9509710973264349
0.9997626845127913,0.9513572106047604
0.9997436992738146,0.9517346081204421
0.9997342066543262,0.9521213600571361
0.9997247140348379,0.9525084338003201
0.9997247140348379,0.9529048778060278
0.9997152214153495,0.953301229248511
0.9997152214153495,0.9538970155337168
0.9997152214153495,0.9559057119257894
0.9997152214153495,0.9563049933258874
0.9997152214153495,0.9567046084247054
0.9996867435568845,0.9570772935884037
0.9996867435568845,0.957477565938412
0.9996867435568845,0.9578781732352218
0.9996867435568845,0.9582791158994332
0.9996867435568845,0.95868039435235
0.9996867435568845,0.9590820090159828
0.9996867435568845,0.9594927021264965
0.9996867435568845,0.9599212462058719
0.9996867435568845,0.9603676886319283
0.9990412454316768,0.9668096677292227
0.9986045849352129,0.9667956364705774
0.9981679244387489,0.9667815933434469
0.9977312639422848,0.9667675383327661
0.9974085148796811,0.9668727915194346
0.9974085148796811,0.9672911392405064
0.9969908396221937,0.967295701747115
0.9965541791257297,0.9672818405461934
0.9961175186292658,0.9672679675905869
0.9957473064692202,0.9673364748844973
0.9957473064692202,0.9677469947321321
0.9957473064692202,0.9681936073396528
0.9957378138497318,0.9686135093956323
0.9955764393184299,0.9688680726842742
0.995386586928663,0.969095126752493
0.9953770943091746,0.9694980445093706
0.9953486164507096,0.9698828056349492
0.9953486164507096,0.9702956553925878
0.995196734538896,0.9705607346855646
0.9947695666619204,0.9705574541783594
0.9947695666619204,0.9709711193677207
0.9947695666619204,0.9713851373272402
0.994760074042432,0.9718352962997311
0.9947410888034554,0.9723126884713523
0.9947126109449903,0.9727000157803377
0.9946841330865253,0.9730967106851656
0.9946651478475486,0.9735030426905746
0.9946081921306185,0.9738725508421013
0.9946081921306185,0.974343475673263
0.9946081921306185,0.9748148561646385
0.9946081921306185,0.9752776148855565
0.9946081921306185,0.9757317266233948
0.9946081921306185,0.9762226425290462
0.9946081921306185,0.9767049479846378
0.9946081921306185,0.9772059577881199
0.9946081921306185,0.9776709900158627
0.9945797142721534,0.9780810664476018
0.9942095021121078,0.9781370241697486
0.9937728416156438,0.9781276277679155
0.9933456737386682,0.9781275704778285
0.9929090132422042,0.9781181619256017
0.9924723527457402,0.9781087452756053
0.9920356922492762,0.9780993205173801
0.9915990317528122,0.9780898876404495
0.9911623712563482,0.9780804466343181
0.9907257107598841,0.9780709974884733
0.9903839764583037,0.9868523107773216
0.9899473159618397,0.9868465876831068
0.9895106554653756,0.9868408596042791
0.9891404433053301,0.9869014244582512
0.988893635198633,0.9870945734671253
0.9884664673216574,0.9871077827282206
0.9881627034980303,0.9872349303895906
0.9878019839574731,0.98730526195943
0.9873843086999857,0.9873187030146556
0.9870425743984053,0.9874175015431366
0.9866343917604062,0.987440503899904
0.9862546869808724,0.9874920399570395
0.9859034600598034,0.9875721471564274
0.9855142626607812,0.9876142730757889
0.9850870947838056,0.9876183678325006
0.9846599269068299,0.9876224661760086
0.9842327590298543,0.9876265681110274
0.9838055911528787,0.9876306736422806
0.9835492904266933,0.9878063894900421
0.9833499454174379,0.9880394868615575
0.983217048744601,0.9883395833929713
0.9830271963548342,0.988582665890237
0.9828848070625089,0.9888737142693421
0.9826949546727419,0.9891172452011733
0.9825715506193934,0.9894279023084643
0.9824006834686032,0.9896910174143388
0.982286772034743,0.9900117677448983
0.9821159048839527,0.9902848501091159
0.9819925008306042,0.9905965718663219
0.981850111538279,0.9908894083384426
0.9817551853433956,0.9915060061931377
0.9816792443874888,0.9918762348698471
0.981603303431582,0.9922372764258847
0.9815083772366985,0.9925794374580014
0.9813564953248849,0.9928642772079443
0.9811571503156296,0.9931013278502662
0.980948312686886,0.9933480726713448
0.9807774455360957,0.9936239577623265
0.9806065783853054,0.9938905298401917
0.9804357112345151,0.9941669073058043
0.9803028145616783,0.9944724779476908
0.9801224547913997,0.9947301489431396
0.9800085433575395,0.9950555170020818
0.9797712278703308,0.9952750134999614
0.9794294935687503,0.995388593038512
0.9790213109307513,0.9954443232600114
0.9785941430537757,0.9954711806796126
0.9781954530352651,0.9955462809997199
0.977758792538801,0.9955827912506403
0.9773031468033604,0.9956192520815805
0.9767525748730362,0.9956553292370216
0.9763064217570838,0.9956919085329254
0.9757748350657364,0.99573779702227
0.9752812188523423,0.9957646009808292
0.9747211543025298,0.9957621776782164
0.9741895676111824,0.9957888608577528
0.9737434144952299,0.9958546104110441
0.9733542170962077,0.9959593604910931
0.9730504532725806,0.9961129574563193
0.9728131377853719,0.9963444393672769
0.9725853149176515,0.9965761752375765
0.972272058474536,0.996710846421829
0.9719777872703973,0.9968554071420227
0.9717025013052352,0.9970292882953958
0.9714272153400731,0.9971936115685568
0.9711709146138877,0.997377579769344
0.9708766434097489,0.9975227004515708
0.9705823722056102,0.9976776862729791
0.9702691157624946,0.9978132901197809
0.9699083962219375,0.997890439589417
0.9695476766813802,0.997967658410279
0.9692059423797997,0.9980644972091613
0.9688547154587308,0.9981516434725631
0.9684465328207319,0.9981801637852593
0.968095305899663,0.9982674406084514
0.9677061085006408,0.9984036197676924
0.9672979258626418,0.9984322947285911
0.9669182210831079,0.9984904032779814
0.9665290236840857,0.9985387572571788
0.9661398262850633,0.998587154883146
0.9657601215055295,0.9986454120695748
0.9645735440694859,0.9986535626535626
0.964165361431487,0.9986824510343743
0.9637761640324648,0.9987408638854186
0.9622668375338175,0.998797934812596
0.9618586548958185,0.9988269621276344
0.9603018652997295,0.9988349246156732
0.9598652048032654,0.9988343952190448
0.9594570221652665,0.9988635128324225
0.9590393469077793,0.9988827699395905
0.9586026864113152,0.9988822615903539
0.9581945037733163,0.9989114407576373
0.9577863211353173,0.9989406465026484
0.957397123736295,0.9989896888836062
0.9569604632398311,0.9989892283452082
0.9565332953628554,0.9989986814319847
0.9560966348663914,0.9989982245762291
0.9556694669894157,0.9990076903994046
0.9552422991124401,0.9990171648681114
0.9548056386159761,0.9990167158308751
0.9532393564003987,0.9990151017728168
0.9517015520432863,0.999023466693239
0.9512743841663107,0.9990329880668734
0.9508377236698466,0.9990325444082064
0.9504010631733827,0.9990321003422573
0.9469837201575775,0.9990286109136065
0.9465470596611135,0.9990281632285019
0.9461198917841378,0.999037738685912
0.9441833974085149,0.9990357670172055
0.9437467369120509,0.9990353213083455
0.9433100764155868,0.9990348751872443
0.9414210451374057,0.9990430043618854
0.9409843846409417,0.9990425606966127
0.9405477241444776,0.9990421166197808
0.9401110636480137,0.9990416721308168
0.9392946983720157,0.9990408400222122
0.9388580378755518,0.9990403943474176
0.9384213773790877,0.999039948258264
0.9379847168826237,0.9990395017541731
0.9371683516066258,0.9990386658706145
0.9367411837296502,0.9990483421918501
0.9363045232331862,0.9990478987936675
0.9358678627367222,0.9990474549821144
0.9354312022402582,0.9990470107566126
0.9349945417437941,0.9990465661165826
0.9345578812473302,0.999046121061444
0.9341212207508662,0.9990456755906151
0.933133988324078,0.9990446669038061
0.932697327827614,0.999044220073412
0.9322701599506383,0.9990539454543605
0.9312734349043619,0.9990529338683068
0.9308462670273862,0.9990626782948896
0.9304285917698989,0.9991029927423958
0.9300014238929233,0.9991127699932693
0.9295647633964592,0.9991123535893564
0.9291375955194836,0.999122144417451
0.9270397266125587,0.9991201595989565
0.9265935734966064,0.999119736330324
0.9261569130001424,0.9991193216728792
0.9240685367127058,0.9991275877287517
0.9236318762162419,0.9991271756430662
0.9231952157197779,0.9991267631678977
0.9227585552233138,0.9991263503026939
0.9223313873463382,0.9991362201404671
0.9219042194693625,0.9991460993199659
0.9214770515923869,0.9991559878544594
0.921040391095923,0.9991555880505412
0.9206037305994589,0.9991551878676735
0.9201765627224833,0.9991650947772039
0.9197399022260193,0.9991646987243609
0.9193222269685319,0.9991849368068094
0.918885566472068,0.9991845497992341
0.9184394133561157,0.9991841539986781
0.9180027528596516,0.9991837662471845
0.9175660923631876,0.9991833781269381
0.9171199392472352,0.9991829811878833
0.9166832787507713,0.9991825923205065
0.9162466182543073,0.9991822030827838
0.9158099577578432,0.9991818134741857
0.9153827898808676,0.9991917852221036
0.914955622003892,0.9992017664804121
0.9137120888509184,0.9992006809782834
0.9132754283544544,0.9992002991089047
0.9128387678579905,0.9991999168744805
0.9124021073615264,0.9991995342744869
0.9119654468650624,0.9991991513083995
0.9115287863685985,0.9991987679756925
0.9111111111111111,0.9992192054634796
0.9098580853386492,0.9992181310203911
0.9094309174616736,0.9992281858194789
0.9089942569652095,0.9992278153435178
0.9085670890882339,0.9992378844507548
0.9081304285917698,0.9992375182786714
0.9076937680953059,0.999237151754551
0.9072571075988419,0.9992367848778856
0.9068299397218662,0.9992468776803832
0.9063932792254022,0.9992465151324877
0.9059566187289383,0.9992461522353681
0.905292135364754,0.9992560693217657
0.9048554748682899,0.9992557105867307
0.9044283069913143,0.9992658395125175
0.9040011391143385,0.999275978216388
0.9035644786178746,0.9992756285759278
0.9031278181214106,0.9992752785976116
0.9026816650054582,0.9992749206616086
0.9022355118895059,0.9992745623718656
0.9018178366320186,0.9992952487140919
0.9013716835160662,0.9992949001283913
0.9009445156390906,0.999315609370887
0.9005078551426267,0.9993258048204955
0.9000711946461626,0.9993254779621003
0.8996345341496986,0.9993251507866211
0.8992073662727229,0.9993353729296339
0.898770705776259,0.9993350502406485
0.8161754236081447,0.9992678079564868
0.8157387631116807,0.99926741630522
0.8153021026152166,0.9992670242347383
0.8148654421187527,0.9992666317443688
0.8144287816222887,0.9992662388334362
0.8139921211258246,0.9992658455012644
0.8135554606293607,0.9992654517471755
0.8131188001328967,0.9992650575704903
0.8126821396364327,0.9992646629705282
0.8122454791399687,0.9992642679466068
0.8118088186435046,0.9992638724980428
0.8113721581470407,0.9992634766241509
0.8109354976505767,0.9992630803242447
0.8104988371541126,0.9992626835976359
0.8100621766576487,0.9992622864436351
0.8096255161611847,0.9992618888615514
0.8091888556647207,0.9992614908506922
0.8087521951682567,0.9992610924103634
0.8083155346717927,0.9992606935398698
0.8078788741753287,0.999260294238514
0.8074422136788647,0.9992598945055978
0.8069960605629123,0.9992594856363722
0.8065594000664483,0.9992590850288133
0.806113246950496,0.9992586752644647
0.805676586454032,0.9992582737793895
0.8037780625563624,0.9992565231244911
0.8033414020598985,0.999267918290235
0.8029047415634344,0.9992675204385426
0.8010252029047416,0.9992658029983659
0.8005980350277659,0.9992772511848341
0.8001613745313019,0.9992768570547929
0.7997247140348379,0.9992764624946624
0.7992785609188856,0.9992760589121895
0.7988513930419099,0.999311270231437
0.7984147325454459,0.9993108938182423
0.797978072048982,0.9993105169933786
0.7975509041720062,0.9993220338983051
0.7971237362950306,0.9993335634126314
0.7966870757985666,0.9993331983853875
0.7962504153021026,0.9993328329580519
0.7958137548056387,0.9993324671299663
0.7953770943091746,0.9993321009004711
0.7949404338127106,0.999343659753216
0.7945037733162467,0.9993432992644952
0.7940671128197826,0.9993429383795666
0.7936209597038303,0.9993425692394123
0.7931842992073663,0.9993422075514573
0.7927476387109023,0.9993418454653152
0.79230148559495,0.9993414750957854
0.7918743177179742,0.9993530919807365
0.7914471498409986,0.9993647216761758
0.7910104893445347,0.999364371207215
0.7905738288480706,0.9993640203513487
0.7901371683516066,0.9993636691079362
0.7897005078551427,0.9993633174763347
0.7892638473586786,0.9993629654559004
0.7888271868622146,0.9993746316941468
0.7883810337462622,0.999374278013092
0.7879253880108216,0.9993739163937584
0.7874887275143576,0.9993735694494639
0.7870330817789168,0.9993732070104385
0.7866059139019412,0.9993849196777461
0.786188238644454,0.9994207725446186
0.7857610707674783,0.9994325247817635
0.7853339028905026,0.9994442900805779
0.7848972423940387,0.9994439810953573
0.7844605818975746,0.9994436717663422
0.7839859509231573,0.9994433351485448
0.7835492904266933,0.9994430251001949
0.7831221225497176,0.999454829603964
0.782694954672742,0.9994666472720221
0.7822488015567896,0.9994663432383263
0.7818026484408372,0.9994660388578086
0.7813564953248849,0.9994657341298752
0.7809103422089325,0.9994775720464596
0.7804736817124686,0.9994772799105298
0.7800370212160046,0.9994769874476988
0.7796003607195405,0.9994766946574175
0.7791637002230766,0.999476401539136
0.7787270397266126,0.9994761080923025
0.7782903792301485,0.9994758143163643
0.7778537187336846,0.9994755202107677
0.7774075656177322,0.9994752193705073
0.7769614125017799,0.9994749181849265
0.7765247520053159,0.9994746230725997
0.7760785988893635,0.9994743212019707
0.7756419383928995,0.9994740254180274
0.7752052778964356,0.9994737293010391
0.7747591247804831,0.9994734264021553
0.7743129716645308,0.9994731231543994
0.7738763111680669,0.9994728260203268
0.7734396506716028,0.9994725285509255
0.7730029901751388,0.9994722307456275
0.7725663296786748,0.9994719326038635
0.7721201765627225,0.9994716276326461
0.7716835160662585,0.9994713288088916
0.7712373629503061,0.9994710231396622
0.7707912098343538,0.9994707171167623
0.7703545493378898,0.9994704172619341
0.7699178888414258,0.9994701170671596
0.7694812283449618,0.9994698165318603
0.7690445678484978,0.9994695156554566
0.7686079073520338,0.9994692144373672
0.7681712468555698,0.9994689128770101
0.7677345863591057,0.9994686109738012
0.7672979258626418,0.9994683087271559
0.7668612653661778,0.9994680061364873
0.7664246048697138,0.9994677032012081
0.7659879443732498,0.9994673999207293
0.7655512838767858,0.9994670962944603
0.7651241159998101,0.999479192500372
0.7646874555033462,0.9994788952579469
0.7642413023873939,0.9994785912030887
0.7638046418909298,0.9994782932737097
0.7633679813944658,0.9994779950036664
0.7629313208980018,0.9994776963923744
0.7624851677820494,0.9994773909364657
0.7620485072855855,0.9994770916334661
0.7616023541696331,0.9994767854695851
0.7611656936731691,0.9994764854724718
0.7607290331767051,0.9994761851311408
0.7602828800607527,0.99947587790451
0.7598462195642888,0.999475576865448
0.7594095590678248,0.9994752754803728
0.7589728985713607,0.9994749737486874
0.7585362380748968,0.9994746716697936
0.7580995775784327,0.9994743692430917
0.7576534244624804,0.9994740598820392
0.7572167639660164,0.9994737567503227
0.7567801034695524,0.9994734532689776
0.7563434429730884,0.9994731494373988
0.7543310076415587,0.9994717446262593
0.7538848545256064,0.9994714321671281
0.753438701409654,0.9994711193381436
0.7529830556742133,0.9994707994707994
0.7525463951777493,0.9994704925679849
0.7521097346812853,0.9994701853089955
0.751663581565333,0.9994698710019438
0.7512269210688689,0.9994695630209649
0.7507902605724049,0.9994692546819319
0.750353600075941,0.9994689459842201
0.7499169395794769,0.9994686369272032
0.7479329821064122,0.9994799066368987
0.7474868289904599,0.9994795963698674
0.747050168493996,0.9994792923455975
0.7466135079975319,0.9994789879658927
0.7461768475010679,0.9994786832301296
0.7457401870046039,0.9994783781376827
0.7453035265081399,0.9994780726879257
0.7448478807726993,0.9994777535761142
0.7443922350372585,0.9994774340738475
0.7439555745407945,0.9994771275171209
0.7435094214248422,0.999476813924406
0.7430727609283782,0.999476506639428
0.7426361004319142,0.99947619899328
0.7421994399354502,0.999475890985325
0.7417627794389862,0.9994755826149242
0.7413166263230339,0.9994752671658028
0.7408799658265699,0.9994749580606743
0.7404433053301058,0.9994746485911613
0.7399876595946652,0.9994743252772613
0.7395509990982011,0.9994740150611298
0.7391143386017371,0.9994737044786465
0.7386681854857848,0.9994733867653103
0.7382125397503441,0.999473061895949
0.7377758792538801,0.9994727501864664
0.7373297261379278,0.9994724313195651
0.7368930656414637,0.9994721188633818
0.7364564051449998,0.9994718060368705
0.7360197446485358,0.9994714928393725
0.7355830841520717,0.9994711792702274
0.7351464236556078,0.9994708653287733
0.7347097631591437,0.9994705510143468
0.7342636100431914,0.9994702294810833
0.7338174569272391,0.9994699075570496
0.7333713038112867,0.9994695852415327
0.7329441359343111,0.9994822140527106
0.7324884901988704,0.9994818921299414
0.732042337082918,0.9994815765257851
0.7315961839669657,0.9994812605368953
0.7311310456120367,0.9994809306912705
0.7306943851155726,0.9994806206583133
0.7302577246191087,0.9994803102547779
0.7298115715031563,0.9994799927198981
0.7293654183872039,0.9994796747967479
0.72892875789074,0.9994793632612685
0.728492097394276,0.9994790513525129
0.7280554368978119,0.9994787390698099
0.7276092837818596,0.9994784196114226
0.7271726232853956,0.9994781065706383
0.7267359627889316,0.9994777931538682
0.7262898096729793,0.9994774725346501
0.7258436565570269,0.9994771515214891
0.7254069960605629,0.9994768369562375
0.7249608429446106,0.9994765151614297
0.7245146898286582,0.9994761929705097
0.7240685367127059,0.9994758703827457
0.7236318762162419,0.9994755542735771
0.7231952157197779,0.9994752377828796
0.7227490626038255,0.9994749140171703
0.7223218947268498,0.9994877318341827
0.7218852342303859,0.9994874221275925
0.7214485737339219,0.9994871120462914
0.7210214058569462,0.9994999605231992
0.7205847453604822,0.9994996576605045
0.7201480848640183,0.9994993544307132
0.7197114243675542,0.9994990508331576
0.7192747638710902,0.9994987468671679
0.7188381033746263,0.9994984425320733
0.7183919502586739,0.9994981311990703
0.7163130665907257,0.9994966754086201
0.7158764060942617,0.9994963685521921
0.7154302529783093,0.9994960546382866
0.7149935924818454,0.9994957470242439
0.714547439365893,0.9994954323348205
0.7141012862499406,0.9994951172523749
0.7136361478950116,0.9994947883429057
0.7131994873985477,0.9994944791805241
0.7127628269020836,0.9994941696395293
0.7109022734823675,0.9994928464659406
0.7104561203664151,0.9994925281446562
0.7100004746309744,0.9994922026378736
0.7095543215150221,0.9994918835076084
0.7090986757795814,0.9994915571730579
0.708652522663629,0.9994912372307239
0.7081968769281883,0.9994909100652439
0.7077412311927477,0.9994905824787184
0.7072855854573069,0.9994902544703341
0.706848924960843,0.9994899397323526
0.706412264464379,0.9994896246054664
0.7059756039679149,0.9994893090889543
0.7055199582324743,0.9994889794381463
0.7050832977360103,0.9995021126571036
0.7046276520005695,0.999501790859882
0.7041814988846172,0.9995014753634514
0.7037353457686648,0.9995011594671844
0.7032986852722009,0.9995008499042172
0.7028620247757369,0.9995005399568034
0.7024253642792728,0.9995002296242267
0.7019887037828089,0.9994999189057685
0.7015520432863449,0.9994996078007087
0.7010869049314158,0.9994992759801334
0.7006407518154635,0.9994989572894943
0.7001756134605345,0.9994986246053362
0.6997389529640704,0.9994983118872964
0.6993117850870948,0.9995115663794858
0.6988656319711425,0.9995112547177496
0.6984289714746784,0.9995245275841926
0.6979828183587261,0.9995242238051221
0.697546157862262,0.9995239261133327
0.6971094973657981,0.9995236280487805
0.6966633442498458,0.9995233231188287
0.6962171911338934,0.9995230177982501
0.6957805306374294,0.9995227185948835
0.6953438701409654,0.9995224190159103
0.6949072096445014,0.9995221190606226
0.6944515639090607,0.9995218056618209
0.6940149034125968,0.9995215049353348
0.6935782429161327,0.9995212038303694
0.6931415824196687,0.9995209023462096
0.6926954293037164,0.999520593915652
0.6922397835682756,0.9995202785125893
0.691784137832835,0.9995199626942437
0.691318999477906,0.9995196398671461
0.6908633537424652,0.9995193232070756
0.6904172006265129,0.9995190127392911
0.6899805401300488,0.9995187084886071
0.6895343870140965,0.999518397225968
0.6890787412786559,0.999518078924903
0.6886230955432151,0.9995177602028162
0.6881769424272628,0.9995174477120128
0.6877023114528454,0.9995171148300934
0.6872656509563814,0.9995306071734268
0.6868100052209407,0.9995302959135745
0.6863733447244768,0.9995299972352778
0.6859271916085243,0.9995435179549604
0.685481038492572,0.9995432209841512
0.6850538706155964,0.9995567805648278
0.684607717499644,0.9995564918505377
0.68417105700318,0.9995562089146535
0.6837343965067161,0.9995559256175409
0.6832882433907637,0.9995556357879827
0.6828231050358347,0.9995553332221666
0.6823769519198823,0.9995550426185742
0.6819402914234183,0.999554757830001
0.6815036309269543,0.9995544726766447
0.6810669704304902,0.9995541871578039
0.6806018320755612,0.9995538826153632
0.6801556789596089,0.9995535901120209
0.6797190184631449,0.9995533034605023
0.6792538801082159,0.9995529977091132
